116.6978,34.941
116.6869,34.9351
116.618,34.9379
116.6082,34.9345
116.5984,34.9235
116.576,34.9179
116.4597,34.8985
116.4496,34.8984
116.448,34.9034
116.4397,34.8937
116.4326,34.8804
116.4129,34.8661
116.4059,34.8508
116.4022,34.8319
116.4049,34.8163
116.3966,34.8117
116.3929,34.7963
116.3982,34.7821
116.398,34.7669
116.3902,34.7654
116.3888,34.7589
116.3956,34.7557
116.3957,34.7502
116.3582,34.7505
116.3561,34.7474
116.355,34.7384
116.3631,34.7297
116.3538,34.7195
116.3599,34.7137
116.3745,34.7183
116.3876,34.6987
116.369,34.6806
116.3743,34.6754
116.374,34.661
116.359,34.6523
116.3687,34.6407
116.3625,34.6268
116.334,34.6216
116.326,34.6245
116.319,34.6207
116.3238,34.6127
116.3222,34.6063
116.312,34.5979
116.2958,34.6009
116.2937,34.606
116.2721,34.6053
116.2767,34.5932
116.2753,34.583
116.258,34.5827
116.2482,34.5734
116.2512,34.5675
116.2409,34.5536
116.2327,34.5526
116.2205,34.5616
116.2116,34.5763
116.203,34.582
116.1859,34.5795
116.1433,34.5576
116.1289,34.5607
116.1122,34.5907
116.0956,34.6067
116.0769,34.6092
116.0494,34.5964
116.0319,34.5941
115.9978,34.625
115.9822,34.6226
115.9761,34.6114
115.9758,34.5942
115.9681,34.5901
115.9472,34.5901
115.9106,34.5799
115.8304,34.574
115.8246,34.5641
115.7947,34.5744
115.7932,34.5749
115.7757,34.5834
115.7126,34.5952
115.6936,34.6037
115.6861,34.596
115.6865,34.5797
115.6815,34.5687
115.6713,34.5613
115.6121,34.5803
115.5752,34.5758
115.5315,34.579
115.5081,34.5883
115.4596,34.6402
115.4468,34.6618
115.4381,34.6626
115.446,34.6986
115.437,34.7007
115.4407,34.7112
115.421,34.7263
115.4212,34.7333
115.4378,34.7366
115.4445,34.7446
115.4375,34.7563
115.4362,34.7697
115.4212,34.7875
115.4241,34.8043
115.4119,34.8087
115.3941,34.8327
115.3677,34.8285
115.3647,34.8332
115.3484,34.8365
115.3327,34.8491
115.3212,34.8519
115.3094,34.8625
115.2897,34.8617
115.2867,34.8513
115.2669,34.8585
115.26,34.8548
115.2615,34.8444
115.2525,34.8397
115.2376,34.8432
115.2286,34.8701
115.2295,34.8845
115.249,34.9021
115.2476,34.9096
115.23,34.915
115.2089,34.9042
115.1823,34.9153
115.1848,34.9245
115.215,34.9462
115.2176,34.9537
115.2082,34.9601
115.1979,34.9599
115.1846,34.9527
115.1782,34.9603
115.1501,34.9593
115.1411,34.9745
115.1242,34.9813
115.1252,34.9949
